Word,Freq,Rank
deity,6,1565
pomp,6,1566
having,6,1567
influence,6,1568
fertile,6,1569
"seek,",6,1570
earth.,6,1571
sore,6,1572
world's,6,1573
"omnipotent,",6,1574
"others,",6,1575
looking,6,1576
"fallen,",6,1577
gaze,6,1578
fowl,6,1579
zeal,6,1580
"ear,",6,1581
mouth,6,1582
daily,6,1583
learn,6,1584
husband,6,1585
"raphael,",6,1586
nightly,6,1587
millions,6,1588
"themselves,",6,1589
turned;,6,1590
relate,6,1591
chose,6,1592
tender,6,1593
compare,6,1594
immediate,6,1595
intent,6,1596
loose,6,1597
terrour,6,1598
imperial,6,1599
thereby,6,1600
wearied,6,1601
bitter,6,1602
"waters,",6,1603
blame,6,1604
horrour,6,1605
yon,6,1606
"sprung,",6,1607
shades,6,1608
center,6,1609
"virtues,",6,1610
praise.,6,1611
"seasons,",6,1612
favour,6,1613
victor,6,1614
recompence,5,1615
feed,5,1616
degrees,5,1617
"lord,",5,1618
"image,",5,1619
walks,5,1620
reward,5,1621
told,5,1622
soon.,5,1623
breathed,5,1624
heavier,5,1625
"once,",5,1626
armour,5,1627
"may,",5,1628
taste;,5,1629
fondly,5,1630
begins,5,1631
attention,5,1632
share,5,1633
access,5,1634
flocks,5,1635
onward,5,1636
understood,5,1637
flowing,5,1638
shout,5,1639
pain.,5,1640
advance,5,1641
"contend,",5,1642
glittering,5,1643
mouths,5,1644
solid,5,1645
on;,5,1646
answering,5,1647
store,5,1648
visage,5,1649
"gates,",5,1650
wouldst,5,1651
believe,5,1652
"wave,",5,1653
calm,5,1654
"made,",5,1655
"grain,",5,1656
own;,5,1657
blow,5,1658
"plains,",5,1659
sustain,5,1660
sight.,5,1661
filial,5,1662
tidings,5,1663
limb,5,1664
trouble,5,1665
appointed,5,1666
something,5,1667
savoury,5,1668
headlong,5,1669
"formed,",5,1670
calls,5,1671
rest;,5,1672
"danger,",5,1673
harm.,5,1674
foretold,5,1675
pit,5,1676
notes,5,1677
pale,5,1678
"wisdom,",5,1679
massy,5,1680
wealth,5,1681
prey,5,1682
"came,",5,1683
awe,5,1684
omnipotent,5,1685
monstrous,5,1686
"labour,",5,1687
turns,5,1688
"pride,",5,1689
mild,5,1690
mercy,5,1691
region,5,1692
remove,5,1693
"envy,",5,1694
journey,5,1695
point,5,1696
enmity,5,1697
highly,5,1698
"grown,",5,1699
"arm,",5,1700
tops,5,1701
"mercy,",5,1702
"truth,",5,1703
orbs,5,1704
punishment,5,1705
twilight,5,1706
throned,5,1707
royal,5,1708
"train,",5,1709
united,5,1710
"kinds,",5,1711
knowing,5,1712
beauty,5,1713
triumph,5,1714
cool,5,1715
western,5,1716
strong,5,1717
declare,5,1718
standing,5,1719
delay,5,1720
"eat,",5,1721
rung,5,1722
rocks,5,1723
"crew,",5,1724
weight,5,1725
