Word,Freq,Rank
screaming,5,454
"mink,",5,455
ears,5,456
anywhere,5,457
spread,5,458
makes,5,459
replied,5,460
face,5,461
surprised,5,462
"head,",4,463
_his_,4,464
second,4,465
seeing,4,466
"about,",4,467
"""thief,",4,468
"it.""",4,469
knows,4,470
walked,4,471
"way,",4,472
everything,4,473
well,4,474
swam,4,475
tree.,4,476
happen,4,477
i'd,4,478
helped,4,479
joke,4,480
thief,4,481
morning.,4,482
"cousin,",4,483
berry,4,484
jack,4,485
across,4,486
use,4,487
one.,4,488
again.,4,489
put,4,490
buster.,4,491
biggest,4,492
rage.,4,493
handle,4,494
"""caw,",4,495
"too,",4,496
do.,4,497
common,4,498
laugh,4,499
is.,4,500
meant,4,501
least,4,502
"somehow,",4,503
unless,4,504
eating,4,505
heads,4,506
help,4,507
"fish,",4,508
sharp,4,509
deep,4,510
"fox,",4,511
forgot,4,512
"now,",4,513
hear,4,514
jimmy,4,515
doubt,4,516
hope,4,517
else.,4,518
"them,",4,519
screamed,4,520
stolen,4,521
steal,4,522
"deepest,",4,523
"trout,",4,524
smarter,4,525
crow.,4,526
breakfast.,4,527
i've,4,528
that.,4,529
go.,4,530
need,4,531
bit,4,532
face.,4,533
promised,4,534
seem,4,535
actually,4,536
sandwiches,4,537
it?,4,538
afraid.,4,539
talk,4,540
anybody,4,541
turning,4,542
watch,4,543
"advice,",4,544
fishing.,4,545
sunbeams,4,546
"squirrel,",4,547
hickory-tree,4,548
close,4,549
"""what",4,550
about.,4,551
joe's,4,552
wrong,4,553
fox,4,554
peter.,4,555
"caw!""",4,556
hiding,4,557
lay,4,558
beside,4,559
"oh,",4,560
luck,4,561
"meadows,",4,562
ready,4,563
often,4,564
doubted,4,565
lives,4,566
teeth,4,567
"big,",4,568
coming,4,569
trees,4,570
nearer,4,571
each,4,572
angry,4,573
flat,4,574
haven't,4,575
milk,4,576
nice,4,577
laugh.,4,578
towards,4,579
"pail,",4,580
_page,4,581
shadow,4,582
run.,3,583
more.,3,584
surprise,3,585
followed,3,586
matter,3,587
quick,3,588
crept,3,589
feet,3,590
"""i'll",3,591
wait,3,592
stirred,3,593
stickytoes,3,594
rid,3,595
thoughtfully.,3,596
faint,3,597
head.,3,598
sometimes,3,599
frog's,3,600
looks,3,601
mind.,3,602
"""now",3,603
agreed,3,604
"ha,",3,605
"again,",3,606
"fly,",3,607
story.,3,608
"me,""",3,609
did.,3,610
"""it",3,611
somebody,3,612
"blue,",3,613
