Word,Freq,Rank
"sail,",15,1269
exceedingly,15,1270
seas.,15,1271
somewhere,15,1272
"lord,",14,1273
pictures,14,1274
seizing,14,1275
invisible,14,1276
whale-boat,14,1277
aside,14,1278
lifted,14,1279
brave,14,1280
pushed,14,1281
beginning,14,1282
throw,14,1283
revealed,14,1284
furnished,14,1285
bold,14,1286
moving,14,1287
pequod.,14,1288
yield,14,1289
last.,14,1290
fill,14,1291
wood,14,1292
marble,14,1293
"""look",14,1294
gods,14,1295
continual,14,1296
heave,14,1297
endless,14,1298
chiefly,14,1299
spot,14,1300
"home,",14,1301
"calm,",14,1302
terror,14,1303
carrying,14,1304
stubb;,14,1305
"thought,",14,1306
centre,14,1307
mounted,14,1308
casks,14,1309
special,14,1310
don,14,1311
year,14,1312
itself.,14,1313
shark,14,1314
careful,14,1315
fail,14,1316
planted,14,1317
whence,14,1318
day.,14,1319
souls,14,1320
pipe,14,1321
yourself,14,1322
tormented,14,1323
grown,14,1324
"saying,",14,1325
on;,14,1326
dart,14,1327
"""all",14,1328
"mind,",14,1329
"true,",14,1330
thousands,14,1331
twelve,14,1332
silently,14,1333
frequently,14,1334
thunder,14,1335
"face,",14,1336
fro,14,1337
"rigging,",14,1338
knowing,14,1339
slid,14,1340
age,14,1341
"before,",14,1342
supposed,14,1343
breaking,14,1344
before.,14,1345
vessels,14,1346
hunted,14,1347
respect,14,1348
picture,14,1349
grew,14,1350
utmost,14,1351
"sharks,",14,1352
fishery,14,1353
customary,14,1354
ii.,14,1355
"board,",14,1356
"substance,",14,1357
forecastle,14,1358
latter,14,1359
troubled,14,1360
perilous,14,1361
"jaw,",14,1362
marked,14,1363
jolly,14,1364
"surface,",14,1365
"craft,",14,1366
"sight,",14,1367
wrinkled,14,1368
"years,",14,1369
ends,14,1370
not.,14,1371
torn,14,1372
"sailor,",13,1373
storm,13,1374
deemed,13,1375
met,13,1376
rushing,13,1377
lightning,13,1378
son,13,1379
truly,13,1380
leaping,13,1381
alongside,13,1382
"""he's",13,1383
considered,13,1384
lo!,13,1385
lives,13,1386
sleeping,13,1387
that;,13,1388
readily,13,1389
send,13,1390
pale,13,1391
critical,13,1392
polar,13,1393
afraid,13,1394
hammock,13,1395
"""well,",13,1396
weight,13,1397
pointing,13,1398
starbuck;,13,1399
clean,13,1400
glancing,13,1401
"moreover,",13,1402
inserted,13,1403
thing.,13,1404
"iron,",13,1405
planks,13,1406
rare,13,1407
alive,13,1408
frantic,13,1409
men;,13,1410
declared,13,1411
meant,13,1412
utterly,13,1413
spermaceti,13,1414
"deep,",13,1415
civilized,13,1416
token,13,1417
main,13,1418
meanwhile,13,1419
fish.,13,1420
closely,13,1421
reference,13,1422
tore,13,1423
whales;,13,1424
immortal,13,1425
sing,13,1426
slightly,13,1427
motion,13,1428
flask.,13,1429
advancing,13,1430
"""no,",13,1431
ye!,13,1432
observed,13,1433
death.,13,1434
gay,13,1435
weary,13,1436
pleasant,13,1437
parsee,13,1438
glory,13,1439
receiving,13,1440
subsequent,13,1441
ponderous,13,1442
mention,13,1443
crew;,13,1444
line.,13,1445
gaze,13,1446
sink,13,1447
ill,13,1448
rush,13,1449
moved,13,1450
immense,13,1451
glided,13,1452
fore,13,1453
returned,13,1454
plenty,13,1455
gliding,13,1456
"these,",13,1457
roman,13,1458
evening,13,1459
drag,13,1460
country,13,1461
sit,13,1462
setting,13,1463
shouted,13,1464
starboard,13,1465
"spring,",13,1466
hunt,13,1467
pacific,13,1468
skull,13,1469
working,13,1470
"case,",13,1471
prove,13,1472
thin,13,1473
sprang,13,1474
forming,13,1475
mast,13,1476
asked,13,1477
"strange,",13,1478
owners,13,1479
indirectly,13,1480
eager,13,1481
other's,13,1482
neither,13,1483
"hat,",13,1484
radney,13,1485
horizontal,13,1486
marvellous,13,1487
horrible,13,1488
nevertheless,13,1489
sides,13,1490
rushed,13,1491
daggoo,13,1492
seek,13,1493
billows,13,1494
difference,13,1495
resolved,13,1496
"pull,",13,1497
partly,12,1498
stout,12,1499
"or,",12,1500
answered,12,1501
pains,12,1502
oriental,12,1503
mate's,12,1504
"come,",12,1505
soul.,12,1506
"lad,",12,1507
howling,12,1508
cursed,12,1509
