Word,Freq,Rank
"""there",15,474
comparatively,15,475
"""oh,",15,476
philip,15,477
me.,14,478
river,14,479
doubt,14,480
cannot,14,481
shot,14,482
"""yes,""",14,483
paper,14,484
"other,",14,485
fancy,14,486
judge,14,487
case,14,488
prince,14,489
years,14,490
water,14,491
doctor,14,492
lady,14,493
you've,14,494
looks,14,495
money,14,496
"indeed,",14,497
different,14,498
cray,14,499
gold,14,500
road,14,501
"hair,",14,502
extraordinary,14,503
mouth,14,504
"again,",14,505
"""to",14,506
talking,14,507
observed,13,508
there's,13,509
reason,13,510
tried,13,511
broke,13,512
true,13,513
since,13,514
top,13,515
"them,",13,516
face.,13,517
nor,13,518
inside,13,519
harrogate,13,520
turn,13,521
carried,13,522
pointed,13,523
"black,",13,524
indeed,13,525
answer,13,526
turning,13,527
"sea,",13,528
clerical,13,529
leave,13,530
rose,13,531
couldn't,13,532
street,13,533
taken,13,534
champion,13,535
police,13,536
brought,13,537
captain,13,538
anyone,13,539
"""that's",13,540
public,13,541
sea.,13,542
hand.,13,543
friends,13,544
voice.,13,545
"now,",13,546
wilson,12,547
alone,12,548
written,12,549
expression,12,550
meet,12,551
"all,",12,552
todhunter,12,553
park,12,554
picked,12,555
free,12,556
home,12,557
moved,12,558
mountain,12,559
entirely,12,560
scientific,12,561
struck,12,562
staring,12,563
fall,12,564
usher,12,565
within,12,566
save,12,567
sprang,12,568
mysterious,12,569
everything,12,570
kept,12,571
"room,",12,572
show,12,573
curse,12,574
around,12,575
won't,12,576
evidently,12,577
flung,12,578
carstairs,12,579
again.,12,580
body,12,581
speak,12,582
"course,",12,583
straight,12,584
m.,12,585
silence,12,586
horrible,12,587
empty,12,588
eyes.,12,589
queer,12,590
door.,12,591
him;,12,592
hands,12,593
scarf,12,594
became,12,595
"out,",12,596
slight,12,597
longer,11,598
"enough,",11,599
way.,11,600
wore,11,601
feel,11,602
instantly,11,603
crooked,11,604
bit,11,605
"""don't",11,606
nose,11,607
"""not",11,608
lifted,11,609
"house,",11,610
i'll,11,611
you.,11,612
"hat,",11,613
"""it's",11,614
"why,",11,615
"""we",11,616
shadow,11,617
sword,11,618
none,11,619
banker,11,620
"up,",11,621
mind,11,622
soon,11,623
wrote,11,624
"long,",11,625
walking,11,626
thousand,11,627
sky,11,628
claude,11,629
running,11,630
book,11,631
life,11,632
given,11,633
hundred,11,634
"here,",11,635
courier,11,636
crime,11,637
"silence,",11,638
james,11,639
pink,11,640
"but,",11,641
hood,11,642
explain,11,643
innocent,11,644
god,11,645
caught,10,646
partly,10,647
bright,10,648
son,10,649
room.,10,650
leaving,10,651
four,10,652
hour,10,653
man.,10,654
clothes,10,655
fight,10,656
broad,10,657
interest,10,658
"""they",10,659
arthur,10,660
rest,10,661
coin,10,662
macnab,10,663
telling,10,664
"is,",10,665
themselves,10,666
whatever,10,667
"usher,",10,668
run,10,669
"head,",10,670
thus,10,671
six,10,672
repeated,10,673
things.,10,674
country,10,675
shut,10,676
"it,""",10,677
ready,10,678
matter,10,679
"see,",10,680
remember,10,681
"""then",10,682
presence,10,683
bullet,10,684
sharply,10,685
pleasure,10,686
added,10,687
"""when",10,688
"friend,",10,689
iron,10,690
farther,10,691
yards,10,692
"know,",10,693
merely,10,694
generally,10,695
putnam,10,696
rising,10,697
lower,10,698
daily,10,699
brown;,10,700
terrible,10,701
german,10,702
specially,10,703
instead,10,704
calling,10,705
in.,10,706
italian,10,707
closed,10,708
drew,10,709
rome,9,710
day,9,711
"""i've",9,712
dinner,9,713
dressed,9,714
living,9,715
he'd,9,716
apparently,9,717
started,9,718
says,9,719
shoulders,9,720
clad,9,721
further,9,722
nigger,9,723
"gentleman,",9,724
use,9,725
beside,9,726
gardens,9,727
afraid,9,728
bad,9,729
calhoun,9,730
remembered,9,731
touch,9,732
"way,",9,733
that.,9,734
wanted,9,735
opening,9,736
"this,",9,737
house.,9,738
serious,9,739
"butler,",9,740
jumped,9,741
stared,9,742
evidence,9,743
shouted,9,744
"eyes,",9,745
dropped,9,746
"fact,",9,747
died,9,748
himself.,9,749
otto,9,750
"hand,",9,751
faces,9,752
wooden,9,753
square,9,754
this.,9,755
love,9,756
pilgrim's,9,757
silk,9,758
convict,9,759
trick,9,760
"bright,",9,761
"perhaps,",9,762
itself,9,763
it;,9,764
particular,9,765
lived,9,766
todd,9,767
brigand,9,768
thinking,9,769
all.,9,770
understand,9,771
"that,""",9,772
cry,9,773
path,9,774
"door,",9,775
"harrogate,",9,776
you'd,9,777
shade,9,778
saying,9,779
bent,9,780
"you?""",9,781
growing,9,782
"""in",9,783
considerable,9,784
abruptly,9,785
bald,9,786
making,9,787
said;,8,788
popular,8,789
ship,8,790
"""did",8,791
"know,""",8,792
pocket,8,793
bank,8,794
"hood,",8,795
leaning,8,796
tables,8,797
science,8,798
perfectly,8,799
guess,8,800
seriously,8,801
wine,8,802
"""will",8,803
forgotten,8,804
holding,8,805
"window,",8,806
named,8,807
"eye,",8,808
doors,8,809
"me,""",8,810
morning,8,811
trouble,8,812
slipped,8,813
story.,8,814
"""no,""",8,815
present,8,816
locked,8,817
idea,8,818
dagger,8,819
chance,8,820
ordinary,8,821
sign,8,822
especially,8,823
middle,8,824
servants,8,825
hotel,8,826
stranger,8,827
ridge,8,828
smile,8,829
clear,8,830
leaned,8,831
blade,8,832
truth,8,833
"before,",8,834
"more,",8,835
afterwards,8,836
official,8,837
lying,8,838
murder,8,839
"say,",8,840
head.,8,841
distant,8,842
"""of",8,843
hard,8,844
grass,8,845
best,8,846
papers,8,847
arms,8,848
legs,8,849
grew,8,850
wouldn't,8,851
you'll,8,852
place.,8,853
soldiers,8,854
dress,8,855
"cried,",8,856
poet,8,857
upper,8,858
conceal,8,859
"wall,",8,860
admiral,8,861
ezza,8,862
line,8,863
romantic,8,864
scattered,8,865
movement,8,866
late,8,867
fence,8,868
altered,8,869
scene,8,870
cold,8,871
flying,8,872
ear,8,873
"trees,",8,874
neither,8,875
manner.,8,876
"moment,",8,877
letter,8,878
"figure,",8,879
(which,8,880
remained,8,881
catch,8,882
finger,8,883
earth,8,884
break,8,885
fine,8,886
goes,8,887
gilt,8,888
"""for",8,889
away.,8,890
smile.,8,891
society,8,892
direction,8,893
"time,",8,894
course,8,895
"passage,",8,896
passing,8,897
husband,8,898
laughing,8,899
nearer,8,900
form,8,901
"him.""",8,902
up.,8,903
corners,8,904
practically,8,905
notion,8,906
coloured,8,907
anybody,8,908
chair,8,909
fairy,8,910
seat,8,911
ropes,7,912
feeling,7,913
shouldn't,7,914
met,7,915
comes,7,916
lost,7,917
change,7,918
sudden,7,919
"brown,""",7,920
reading,7,921
"me.""",7,922
on.,7,923
remarkable,7,924
connected,7,925
nearest,7,926
everyone,7,927
shock,7,928
hole,7,929
thieves,7,930
weak,7,931
"""all",7,932
fantastic,7,933
motionless,7,934
send,7,935
risen,7,936
allowed,7,937
garden.,7,938
armagnac,7,939
right.,7,940
suggest,7,941
state,7,942
silver,7,943
streets,7,944
piece,7,945
inquired,7,946
persons,7,947
killed,7,948
sometimes,7,949
table.,7,950
falconroy,7,951
"anyhow,",7,952
parkinson,7,953
peculiar,7,954
doctor.,7,955
pulled,7,956
important,7,957
witness,7,958
old-fashioned,7,959
demanded,7,960
"tall,",7,961
easily,7,962
moustache,7,963
theatre,7,964
beautiful,7,965
fixed,7,966
steady,7,967
trying,7,968
notice,7,969
dear,7,970
golden,7,971
modern,7,972
"""by",7,973
tale,7,974
thing.,7,975
twenty,7,976
awful,7,977
newest,7,978
soldier,7,979
you're,7,980
noticed,7,981
morbid,7,982
order,7,983
coat,7,984
gun,7,985
shook,7,986
worn,7,987
early,7,988
write,7,989
fond,7,990
cook,7,991
social,7,992
church,7,993
steps,7,994
need,7,995
actually,7,996
"down,",7,997
conscious,7,998
giving,7,999
spot,7,1000
rifles,7,1001
clever,7,1002
foreign,7,1003
doing,7,1004
moral,7,1005
dangerous,7,1006
singular,7,1007
handed,7,1008
impression,7,1009
finding,7,1010
fire,7,1011
"you.""",7,1012
tilted,7,1013
five,7,1014
deep,7,1015
"glass,",7,1016
length,7,1017
"here,""",7,1018
conventional,7,1019
daughter,7,1020
appearance,7,1021
easy,7,1022
larger,7,1023
"himself,",7,1024
"you,""",7,1025
"""because",7,1026
devil,7,1027
stage,7,1028
"""so",7,1029
try,7,1030
immediately,7,1031
town,7,1032
brun,7,1033
drinking,7,1034
flambeau's,7,1035
series,7,1036
"all.""",7,1037
walter,7,1038
military,7,1039
stop,7,1040
librarian,7,1041
brass,7,1042
position,7,1043
places,7,1044
excuse,7,1045
fit,7,1046
"on,",7,1047
lot,7,1048
beard,7,1049
peering,7,1050
seeing,7,1051
"what?""",7,1052
slightly,7,1053
flowers,7,1054
sun,7,1055
"fanshaw,",7,1056
perpetually,7,1057
neck,7,1058
stick,7,1059
frank,7,1060
bruno,7,1061
"""yes,",7,1062
duke's,6,1063
"ship,",6,1064
forward,6,1065
changed,6,1066
tight,6,1067
later,6,1068
obvious,6,1069
act,6,1070
means,6,1071
bare,6,1072
"evening,",6,1073
care,6,1074
times,6,1075
special,6,1076
"quietly,",6,1077
"so,",6,1078
shoot,6,1079
passage.,6,1080
past,6,1081
truth.,6,1082
safe,6,1083
explained,6,1084
"daughter,",6,1085
"two,",6,1086
"nevertheless,",6,1087
keeping,6,1088
stronger,6,1089
others,6,1090
wicked,6,1091
fields,6,1092
knows,6,1093
puzzled,6,1094
fanshaw.,6,1095
steep,6,1096
described,6,1097
spite,6,1098
"open,",6,1099
company,6,1100
outer,6,1101
slip,6,1102
handsome,6,1103
catholic,6,1104
someone,6,1105
everybody,6,1106
"wood,",6,1107
platform,6,1108
ancient,6,1109
spear,6,1110
honour,6,1111
"suppose,""",6,1112
"behind,",6,1113
therefore,6,1114
enormous,6,1115
mile,6,1116
friend.,6,1117
tower.,6,1118
silently,6,1119
half-way,6,1120
"""was",6,1121
highly,6,1122
edge,6,1123
cried.,6,1124
minute,6,1125
entered,6,1126
out.,6,1127
danger,6,1128
elaborate,6,1129
astonishment.,6,1130
"which,",6,1131
"think,""",6,1132
me;,6,1133
western,6,1134
rich,6,1135
fashionable,6,1136
suggested,6,1137
"""has",6,1138
companion,6,1139
brilliant,6,1140
woods,6,1141
eyres,6,1142
shaking,6,1143
group,6,1144
"had,",6,1145
"not,",6,1146
ring,6,1147
miles,6,1148
snow,6,1149
host,6,1150
"friends,",6,1151
curiously,6,1152
original,6,1153
ethel,6,1154
one.,6,1155
proprietor,6,1156
pooley,6,1157
trees.,6,1158
haven't,6,1159
"town,",6,1160
bear,6,1161
women,6,1162
up;,6,1163
ought,6,1164
wife,6,1165
hidden,6,1166
hadn't,6,1167
character,6,1168
moon,6,1169
colours,6,1170
vast,6,1171
"woman,",6,1172
asked.,6,1173
"doctor,",6,1174
genuine,6,1175
surprised,6,1176
pocket.,6,1177
shabby,6,1178
"there,",6,1179
"cutler,",6,1180
"think,",6,1181
mull,6,1182
who's,6,1183
led,6,1184
walk,6,1185
cutlass,6,1186
"still,",6,1187
road.,6,1188
paradise,6,1189
"garden,",6,1190
managed,6,1191
thin,6,1192
usual,6,1193
"off,",6,1194
happy,6,1195
guessed,6,1196
bursting,6,1197
confess,6,1198
"""miss",6,1199
note,6,1200
"sword,",6,1201
covered,6,1202
wish,6,1203
"""mr",6,1204
audrey,6,1205
brother's,6,1206
crack,6,1207
unless,6,1208
brown's,6,1209
however,6,1210
"actor,",6,1211
"tower,",6,1212
bending,6,1213
smashed,6,1214
dare,6,1215
"admiral,",6,1216
alleged,6,1217
marked,6,1218
"""your",6,1219
murdered,6,1220
realized,6,1221
bell,6,1222
eight,6,1223
assented,6,1224
dim,6,1225
curved,6,1226
hat.,6,1227
daylight,6,1228
shape,6,1229
night,6,1230
simple,6,1231
stepped,6,1232
rushed,6,1233
"empty,",6,1234
level,6,1235
details,6,1236
getting,6,1237
appropriate,6,1238
voice:,6,1239
pass,6,1240
"people,",6,1241
thrown,6,1242
"""why",6,1243
now.,6,1244
aurora,6,1245
decent,6,1246
bronze,6,1247
stopped,6,1248
chair.,6,1249
mad,6,1250
swung,6,1251
criminal,6,1252
begin,6,1253
yankee,6,1254
"seymour,",6,1255
curly,6,1256
greywood,6,1257
built,6,1258
greek,6,1259
"green,",6,1260
absence,6,1261
wide,6,1262
complete,6,1263
mixed,6,1264
"""i'll",5,1265
soft,5,1266
higher,5,1267
faint,5,1268
nature,5,1269
entrance,5,1270
speaking,5,1271
hours,5,1272
realize,5,1273
connect,5,1274
attached,5,1275
"it?""",5,1276
"short,",5,1277
obviously,5,1278
solemn,5,1279
"""how",5,1280
advise,5,1281
features.,5,1282
"him,""",5,1283
pacific,5,1284
land,5,1285
companion.,5,1286
last.,5,1287
betrayed,5,1288
ploughed,5,1289
grown,5,1290
proud,5,1291
"street,",5,1292
mask,5,1293
laughed,5,1294
collection,5,1295
thick,5,1296
trace,5,1297
solid,5,1298
parts,5,1299
north,5,1300
fanciful,5,1301
strolled,5,1302
plain,5,1303
"did,""",5,1304
crowned,5,1305
spread,5,1306
facts,5,1307
"sir,""",5,1308
returned,5,1309
unusual,5,1310
somebody,5,1311
coast,5,1312
"thing,",5,1313
professional,5,1314
cafe,5,1315
avenue,5,1316
lady.,5,1317
eyebrows,5,1318
spy,5,1319
filled,5,1320
"smile,",5,1321
admire,5,1322
"girl,",5,1323
intervals,5,1324
cleric,5,1325
resumed,5,1326
crawling,5,1327
particularly,5,1328
fellow,5,1329
summer,5,1330
dull,5,1331
moments,5,1332
life.,5,1333
detective,5,1334
painfully,5,1335
thrust,5,1336
"square,",5,1337
inner,5,1338
"away,",5,1339
rattled,5,1340
excellent,5,1341
pale,5,1342
park.,5,1343
swiftly,5,1344
victim,5,1345
"once,",5,1346
"lady,",5,1347
cannibal,5,1348
literal,5,1349
gravely.,5,1350
follows:,5,1351
"light,",5,1352
brief,5,1353
information,5,1354
drink,5,1355
beginning,5,1356
empire,5,1357
bound,5,1358
"his,",5,1359
st,5,1360
question,5,1361
vague,5,1362
slid,5,1363
"nose,",5,1364
"feet,",5,1365
legend,5,1366
ten,5,1367
gloves,5,1368
atmosphere,5,1369
flash,5,1370
dreamy,5,1371
flaming,5,1372
supposed,5,1373
festive,5,1374
hurt,5,1375
loud,5,1376
they're,5,1377
pointing,5,1378
oman,5,1379
city,5,1380
slowly,5,1381
knotted,5,1382
moving,5,1383
gloomily.,5,1384
rigid,5,1385
"duke,",5,1386
lean,5,1387
glad,5,1388
dreyfus,5,1389
harmless,5,1390
quiet,5,1391
"chamberlain,",5,1392
legal,5,1393
strangled,5,1394
cocked,5,1395
"""who",5,1396
elegant,5,1397
liked,5,1398
escaping,5,1399
do.,5,1400
romance,5,1401
test,5,1402
hawker,5,1403
chief,5,1404
rum,5,1405
gate,5,1406
dreary,5,1407
stone,5,1408
indian,5,1409
"""look",5,1410
favourite,5,1411
theories,5,1412
"""what's",5,1413
betook,5,1414
umbrella,5,1415
purpose,5,1416
exclaimed,5,1417
shoulder,5,1418
mental,5,1419
taking,5,1420
wound,5,1421
prisoner,5,1422
republic,5,1423
rock,5,1424
portrait,5,1425
"thought,",5,1426
dawn,5,1427
elizabethan,5,1428
artistic,5,1429
force,5,1430
unknown,5,1431
ugly,5,1432
"suppose,",5,1433
"this?""",5,1434
"last,",5,1435
world,5,1436
coach,5,1437
gorgeous,5,1438
object,5,1439
"""well?""",5,1440
family.,5,1441
prefer,5,1442
hats,5,1443
strode,5,1444
ejaculated,5,1445
interrupted,5,1446
say:,5,1447
cornish,5,1448
lies,5,1449
wasn't,5,1450
practical,5,1451
confused,5,1452
terrace,5,1453
law,5,1454
impatience,5,1455
vaguely,5,1456
waving,5,1457
sound,5,1458
"too,""",5,1459
restless,5,1460
abrupt,5,1461
expected,5,1462
jolly,5,1463
admiral's,5,1464
meeting,5,1465
exmoor,5,1466
poison,5,1467
wants,5,1468
absurd,5,1469
dismal,5,1470
worse,5,1471
dalroy,5,1472
according,5,1473
todd's,5,1474
tree,5,1475
"least,",5,1476
marry,5,1477
innumerable,5,1478
"sherry,",5,1479
main,5,1480
"fellow,",5,1481
men.,5,1482
sight,5,1483
asking,5,1484
"""have",5,1485
domestic,5,1486
"flowers,",5,1487
lane,5,1488
curiosity,5,1489
difficulty,5,1490
treated,5,1491
house;,5,1492
worst,5,1493
houses,5,1494
ragged,5,1495
distinguished,5,1496
explains,5,1497
wig,5,1498
court,5,1499
"who,",5,1500
todhunter's,5,1501
"him?""",5,1502
painted,5,1503
window.,5,1504
brigands,5,1505
bigger,5,1506
gaze,5,1507
"suddenly,",5,1508
bottle,5,1509
mistake,5,1510
suspicion,5,1511
hang,5,1512
fresh,5,1513
unlike,5,1514
likely,5,1515
water.,5,1516
rolled,5,1517
steadily,5,1518
malvoli,5,1519
remarked,5,1520
acted,5,1521
admired,5,1522
ago.,5,1523
"were,",5,1524
"""but,",5,1525
bow,5,1526
spaniard,5,1527
duty,4,1528
swallowed,4,1529
police.,4,1530
waiting,4,1531
drawer,4,1532
absent,4,1533
commonly,4,1534
i'd,4,1535
"gate,",4,1536
receive,4,1537
sunset,4,1538
manner,4,1539
flower,4,1540
dried,4,1541
laugh,4,1542
"""at",4,1543
side.,4,1544
himself;,4,1545
caused,4,1546
rushing,4,1547
narrow,4,1548
muscari's,4,1549
trousers,4,1550
altogether,4,1551
eminent,4,1552
"asked,",4,1553
south,4,1554
pendragons,4,1555
neat,4,1556
america,4,1557
"""one",4,1558
fetch,4,1559
articles,4,1560
perfect,4,1561
"""he's",4,1562
aristocracy,4,1563
accident,4,1564
corpse,4,1565
world.,4,1566
grow,4,1567
during,4,1568
work,4,1569
gap,4,1570
wavering,4,1571
island,4,1572
committed,4,1573
"ezza,",4,1574
star,4,1575
picking,4,1576
paused,4,1577
clinging,4,1578
ill-fitting,4,1579
this:,4,1580
belongs,4,1581
toy,4,1582
"myself,",4,1583
envelope,4,1584
pay,4,1585
wonder,4,1586
fair,4,1587
possibly,4,1588
damned,4,1589
flowers.,4,1590
blow,4,1591
"""does",4,1592
"mean--""",4,1593
spoken,4,1594
"come,",4,1595
"banker,",4,1596
tales,4,1597
offer,4,1598
"pendragon,",4,1599
"that?""",4,1600
brow,4,1601
man;,4,1602
time.,4,1603
duel,4,1604
final,4,1605
reckon,4,1606
accompanied,4,1607
curiosity.,4,1608
woke,4,1609
"sense,",4,1610
"houses,",4,1611
increased,4,1612
cecil,4,1613
mystery,4,1614
passion,4,1615
"man.""",4,1616
parade,4,1617
justice,4,1618
it?,4,1619
forgive,4,1620
lordship,4,1621
demon,4,1622
plenty,4,1623
"distance,",4,1624
"pale,",4,1625
"sir,",4,1626
mystical,4,1627
"ears,",4,1628
wear,4,1629
"mean,""",4,1630
her.,4,1631
added:,4,1632
"kidd,",4,1633
flat,4,1634
cane,4,1635
following,4,1636
forget,4,1637
lantern,4,1638
exact,4,1639
ill,4,1640
hedwig,4,1641
thousands,4,1642
reasons,4,1643
collection.,4,1644
affair,4,1645
"castle,",4,1646
face;,4,1647
grand,4,1648
giant,4,1649
split,4,1650
major's,4,1651
wished,4,1652
hated,4,1653
thumb,4,1654
describe,4,1655
surely,4,1656
pause,4,1657
"""except",4,1658
twilight,4,1659
respectable,4,1660
know.,4,1661
cabin,4,1662
"side,",4,1663
prominent,4,1664
received,4,1665
"father,",4,1666
die,4,1667
loaded,4,1668
mostly,4,1669
beauty,4,1670
amusement.,4,1671
weapon,4,1672
this;,4,1673
prosaic,4,1674
track,4,1675
amid,4,1676
theatrical,4,1677
silence.,4,1678
twisted,4,1679
map,4,1680
feather,4,1681
paris,4,1682
rocks,4,1683
"gentlemen,",4,1684
criminologist,4,1685
bar,4,1686
gazing,4,1687
buried,4,1688
produced,4,1689
aren't,4,1690
"putnam,",4,1691
"low,",4,1692
"besides,",4,1693
branch,4,1694
right;,4,1695
dog,4,1696
mass,4,1697
cottage,4,1698
books,4,1699
patch,4,1700
gun.,4,1701
"sky,",4,1702
proof,4,1703
cast,4,1704
"yes,",4,1705
"speak,",4,1706
presented,4,1707
surprise,4,1708
blood.,4,1709
"""what?""",4,1710
snapped,4,1711
flambeau;,4,1712
regarded,4,1713
"it!""",4,1714
cause,4,1715
drugger,4,1716
name.,4,1717
proceeded,4,1718
lips,4,1719
angle,4,1720
dubosc,4,1721
ned,4,1722
davis,4,1723
"first,",4,1724
hose,4,1725
"thing,""",4,1726
uniform,4,1727
"things,",4,1728
end.,4,1729
hope,4,1730
"hands,",4,1731
"own,",4,1732
vivid,4,1733
strangely,4,1734
"usual,",4,1735
canoe,4,1736
strip,4,1737
picture,4,1738
devonshire,4,1739
fast,4,1740
loosened,4,1741
temple,4,1742
arrest,4,1743
watch,4,1744
raised,4,1745
pick,4,1746
youth,4,1747
"dubosc,",4,1748
silly,4,1749
"ever,",4,1750
history,4,1751
style.,4,1752
blinked,4,1753
ignorance,4,1754
"shadow,",4,1755
untie,4,1756
conclusion,4,1757
cropped,4,1758
celebrated,4,1759
lonely,4,1760
ears,4,1761
startled,4,1762
crowd,4,1763
(as,4,1764
lawn,4,1765
horribly,4,1766
unnatural,4,1767
`you,4,1768
savage,4,1769
open.,4,1770
noted,4,1771
unfortunate,4,1772
"sort,",4,1773
yard,4,1774
she's,4,1775
boulnois;,4,1776
using,4,1777
"family,",4,1778
combined,4,1779
"legs,",4,1780
reply.,4,1781
composed,4,1782
"hedge,",4,1783
"speech,",4,1784
frosty,4,1785
