Word,Freq,Rank
eyes,5,450
wife,5,451
returne,5,452
"loue,",5,453
truth,5,454
fall,5,455
innocent,5,456
you?,5,457
fight,5,458
hee's,5,459
neere,5,460
"life,",5,461
report,5,462
"macduff,",5,463
there?,5,464
knocking,5,465
makes,5,466
thankes,5,467
powre,5,468
tongue,5,469
"fortune,",5,470
mes.,4,471
whether,4,472
too:,4,473
heauie,4,474
was't,4,475
yeeld,4,476
remember,4,477
daggers,4,478
call'd,4,479
morrow,4,480
former,4,481
appar.,4,482
witches.,4,483
thanke,4,484
"o,",4,485
lyes,4,486
fire,4,487
dearest,4,488
thousand,4,489
sweet,4,490
bad,4,491
macduffe,4,492
feele,4,493
"thought,",4,494
laugh,4,495
bubble,4,496
"still,",4,497
"see,",4,498
fit,4,499
"kings,",4,500
certaine,4,501
ang.,4,502
'gainst,4,503
drum,4,504
on:,4,505
wrought,4,506
thrice,4,507
play,4,508
"minde,",4,509
"houre,",4,510
man:,4,511
need,4,512
whiles,4,513
issue,4,514
feare:,4,515
fate,4,516
"grace,",4,517
become,4,518
faire,4,519
reason,4,520
went,4,521
double,4,522
quarta.,4,523
flye,4,524
"more,",4,525
heere's,4,526
broke,4,527
"sonne,",4,528
so?,4,529
said,4,530
bene,4,531
england,4,532
health,4,533
honest,4,534
gone,4,535
cry,4,536
vs:,4,537
true,4,538
young,4,539
"sight,",4,540
note,4,541
wee,4,542
title,4,543
lay,4,544
"seyton,",4,545
dead,4,546
face,4,547
feare.,4,548
least,4,549
thither,4,550
"thane,",4,551
second,4,552
"eye,",4,553
"heere,",4,554
terrible,4,555
"scotland,",4,556
"what,",4,557
pronounce,4,558
free,4,559
away,4,560
sword:,4,561
1.murth.,4,562
"euer,",4,563
sonne,4,564
"all,",4,565
"flye,",4,566
golden,4,567
spend,4,568
command,4,569
"now,",4,570
businesse,4,571
"hands,",4,572
messenger.,4,573
something,4,574
"trouble,",4,575
here's,4,576
safe,4,577
helpe,4,578
enough:,4,579
oh,4,580
all's,4,581
keepes,4,582
sound,4,583
whole,4,584
rise,4,585
"dunsinane,",4,586
scaena,4,587
diuell,4,588
macbeths,4,589
saw,4,590
"downe,",4,591
"before,",4,592
kings.,4,593
state,4,594
often,4,595
hide,4,596
"are,",4,597
prythee,4,598
violent,4,599
murther'd,4,600
"lady,",4,601
comfort,4,602
y.sey.,4,603
fatall,4,604
performe,4,605
sorrow,4,606
towards,4,607
colours.,4,608
"further,",4,609
vse,4,610
not.,4,611
malcolme,4,612
cause,4,613
"head,",3,614
"glamys,",3,615
execution,3,616
"gone,",3,617
father?,3,618
"ready,",3,619
"wisedome,",3,620
catch,3,621
him;,3,622
"late,",3,623
maiesty,3,624
"throne,",3,625
"sorrow,",3,626
there:,3,627
affraid,3,628
point,3,629
loues,3,630
country,3,631
"false,",3,632
vnto,3,633
lost,3,634
horrible,3,635
children,3,636
enemie,3,637
crowne,3,638
absolute,3,639
pretty,3,640
labour,3,641
warlike,3,642
deed:,3,643
sides,3,644
black,3,645
port.,3,646
'em,3,647
wish,3,648
castle,3,649
thee.,3,650
"too,",3,651
"is,",3,652
met,3,653
"themselues,",3,654
remembrance,3,655
turne,3,656
question,3,657
againe.,3,658
kill'd,3,659
dunsinane,3,660
them.,3,661
wake,3,662
"in,",3,663
me?,3,664
hopes,3,665
byrnane,3,666
due,3,667
sight,3,668
"yet,",3,669
worst,3,670
"cry,",3,671
greater,3,672
groomes,3,673
weare,3,674
may'st,3,675
generall,3,676
care,3,677
