Word,Freq,Rank
"moan,",2,451
"smiles,",2,452
oil,2,453
fed,2,454
distant,2,455
say:,2,456
"chain,",2,457
livelong,2,458
walked,2,459
men,2,460
fearful,2,461
"river,",2,462
vanish,2,463
moans,2,464
english,2,465
thorns,2,466
summers,2,467
beasts,2,468
"""love",2,469
away;,2,470
howl,2,471
spend,2,472
want,2,473
night.,2,474
shine,2,475
"small,",2,476
becomes,2,477
receive,2,478
mother's,2,479
fallen,2,480
"mild,",2,481
free,2,482
bags,2,483
fire,2,484
chapel,2,485
arise;,2,486
took,2,487
"for,",2,488
weak,2,489
"come,",2,490
away?,2,491
ruddy,2,492
pour,2,493
priest,2,494
stream,2,495
put,2,496
shadows,2,497
dew;,2,498
called,2,499
sunny,2,500
"grove,",2,501
knew,2,502
"all,",2,503
can'st,2,504
sought,2,505
symmetry?,2,506
"nest,",2,507
infants,2,508
winter's,2,509
burned,2,510
dovelike,2,511
sheep,2,512
head:,2,513
"see,",2,514
"drink,",2,515
poison,2,516
voice.,2,517
seeking,2,518
lion's,2,519
appear?,2,520
seeketh,2,521
woe.,2,522
"he!""",2,523
shalt,2,524
deep,2,525
sleep;,2,526
"down,",2,527
charge,2,528
"sit,",2,529
fiend,2,530
thel.,2,531
"god,",2,532
tigers,2,533
weep?,2,534
he'd,2,535
buds,2,536
"clime,",2,537
"distress,",2,538
water,2,539
forth,2,540
"bright,",2,541
"hands,",2,542
milky,2,543
answerd,2,544
mothers,2,545
child!,2,546
runs,2,547
gates,2,548
done,2,549
weep!,2,550
weep:,2,551
"valley,",2,552
bind,2,553
"weeping,",2,554
delight!,2,555
"weak,",2,556
wings,2,557
way,2,558
taught,2,559
"heart,",2,560
"weep!""",2,561
thine,2,562
sport,2,563
dress.,2,564
fear!,2,565
"cry,",2,566
work,2,567
lowly,2,568
"""weep!",2,569
"no,",2,570
"life,",2,571
watery,2,572
drive,2,573
"graves,",2,574
great,2,575
stripped,2,576
"name,",2,577
dwell,2,578
bowd,2,579
breath,2,580
thoughtless,2,581
pray,2,582
heavy,2,583
laughs,2,584
some,2,585
darkness,2,586
"weary,",2,587
bed,2,588
"black,",2,589
jealousy,2,590
care,2,591
"""piper,",2,592
follow,2,593
hid,2,594
no!,2,595
kisses,2,596
shepherd,2,597
softest,2,598
woe,2,599
"never,",2,600
"prey,",2,601
calls,2,602
wiping,2,603
"so,",2,604
ask,2,605
blasts,2,606
became,2,607
small,2,608
bound,2,609
"blessing,",2,610
breast.,2,611
dreams,2,612
canst,2,613
furnace,2,614
london,2,615
"bare,",2,616
enter,2,617
prays,2,618
ones,2,619
dews,2,620
been,2,621
"woe,",2,622
sports,2,623
befall,2,624
"birds,",2,625
"him,",2,626
bed.,2,627
free:,2,628
sun:,2,629
father's,2,630
bird,2,631
dismal,2,632
wild.,2,633
tree,2,634
fled,2,635
foe,2,636
new-born,2,637
set,2,638
rest,2,639
"besides,",2,640
beneath,2,641
"call,",2,642
listning,2,643
bird's,2,644
marks,2,645
sigh,2,646
might,2,647
kiss,2,648
though,2,649
turned,2,650
clouds,2,651
secret,2,652
"shore,",2,653
drink,2,654
where'er,2,655
cherish,2,656
"knew,",2,657
lillys,2,658
wrath,2,659
"home,",2,660
bones,2,661
clothed,2,662
"merry,",2,663
used,2,664
"""ha,",2,665
grey,2,666
back,2,667
dark,2,668
"not,",2,669
summer's,2,670
thames,2,671
sitting,2,672
warbling,2,673
without,2,674
"bower,",2,675
beams,2,676
ready,2,677
time,2,678
southern,2,679
sunflower,2,680
crown,2,681
"morning,",2,682
head.,2,683
caves,2,684
experience,2,685
soot,2,686
"clay,",2,687
driven,2,688
child.,2,689
close,2,690
roots,2,691
sits,2,692
therefore,2,693
air,2,694
"death,",2,695
leave,2,696
leaves,2,697
high,2,698
unseen,2,699
"ease,",2,700
else,2,701
william,2,702
boys,2,703
after,2,704
"saying,",2,705
selfish,2,706
lick,2,707
spring?,2,708
angry,2,709
call,2,710
fields,2,711
cradle,2,712
watered,2,713
return,2,714
beguile.,2,715
vales:,2,716
frame,2,717
sang,2,718
weave,2,719
ah!,2,720
thousands,2,721
spring;,2,722
most,2,723
sorrows,2,724
nurse's,2,725
"pretty,",2,726
multitudes,2,727
skylark,2,728
notes,2,729
"but,",2,730
"speak,",2,731
small;,2,732
hills,2,733
babes,2,734
pass,2,735
sun.,2,736
dance,2,737
"babe,",2,738
man,2,739
nest,2,740
making,2,741
"eyes,",2,742
fruits,2,743
sings,1,744
"sealed,",1,745
clime,1,746
turn,1,747
by;,1,748
tenfold,1,749
remains;,1,750
slept,1,751
"time,",1,752
learn'd,1,753
sight!,1,754
visit,1,755
"enter,",1,756
pale.,1,757
"king,",1,758
oft,1,759
punish,1,760
countest,1,761
"leaping,",1,762
plot,1,763
joy?,1,764
lively,1,765
bodies,1,766
lotus,1,767
"flame,",1,768
"farewell,",1,769
there!,1,770
butterfly,1,771
"jealousy,",1,772
ten-thousand,1,773
terrific,1,774
walks,1,775
sick!,1,776
caterpillar,1,777
"it,",1,778
"groan,",1,779
return:,1,780
priestly,1,781
followed,1,782
"most,",1,783
laid,1,784
fast!,1,785
garments,1,786
brings,1,787
kind,1,788
shade.,1,789
"""they",1,790
bear?,1,791
mead;,1,792
pours,1,793
"meet,",1,794
"east,",1,795
destroy:,1,796
said;,1,797
"old.""",1,798
go!,1,799
rush,1,800
lot.,1,801
itself:,1,802
"storm,",1,803
foe:,1,804
"skies.""",1,805
ewes',1,806
sunburnt,1,807
usurous,1,808
"bow,",1,809
"healthy,",1,810
"bush,",1,811
"heath,",1,812
"lowly,",1,813
reply;,1,814
"replied,",1,815
"back,",1,816
despair.,1,817
fierce,1,818
engraved,1,819
"ear,",1,820
"sunflower,",1,821
light.,1,822
"afar,",1,823
"ache,",1,824
mass.,1,825
red.,1,826
couching,1,827
coined,1,828
wandering,1,829
school,1,830
"moans,",1,831
dismay.,1,832
baits,1,833
among:,1,834
"famished,",1,835
fear.,1,836
"""oh",1,837
shower.,1,838
gifts,1,839
aspire,1,840
"fold.""",1,841
wisdom,1,842
schoolboy,1,843
control,1,844
"wrath,",1,845
"nibbled,",1,846
feet?,1,847
inherit.,1,848
which,1,849
doves,1,850
"weed,",1,851
deceitful,1,852
"ceasing,",1,853
town!,1,854
those,1,855
'come,1,856
palace-walls.,1,857
laps,1,858
fair,1,859
maid;,1,860
taints.,1,861
emily,1,862
compelled,1,863
mark,1,864
wind?,1,865
"dwell,",1,866
brushes,1,867
sun;,1,868
smiling,1,869
melts,1,870
horses:,1,871
learn,1,872
"arrow,",1,873
worn,1,874
everything,1,875
griefs,1,876
seize,1,877
twist,1,878
"home!""",1,879
smiles.,1,880
bands,1,881
wool;,1,882
renew,1,883
pointed,1,884
"sighs,",1,885
contagious,1,886
water?,1,887
"pole,",1,888
lies,1,889
anxious,1,890
writ,1,891
breathing,1,892
tangled,1,893
apparel.,1,894
spring!,1,895
call'd,1,896
"""nought",1,897
piped:,1,898
deadly,1,899
foot,1,900
thistles,1,901
"heard,",1,902
kingly,1,903
seated,1,904
"itself,",1,905
"rejoice',""",1,906
faint,1,907
"arm,",1,908
clothing,1,909
it's,1,910
tend,1,911
nature,1,912
"fen,",1,913
future,1,914
slumbrous,1,915
hovering,1,916
"silent,",1,917
"worm,",1,918
spears.,1,919
himself,1,920
saying:,1,921
friend:,1,922
"tom,",1,923
"sweep,",1,924
slumber,1,925
bandy,1,926
outstretched,1,927
"""if",1,928
'twas,1,929
affright,1,930
good,1,931
streams,1,932
"pair,",1,933
air:,1,934
"reason,",1,935
lioness,1,936
traveller's,1,937
"clouds,",1,938
"wit,",1,939
"robin,",1,940
smiles;,1,941
away!,1,942
"stony,",1,943
self-deceiving,1,944
nuts,1,945
visited,1,946
fire?,1,947
fear?,1,948
care;,1,949
"coffins,",1,950
lapsed,1,951
"""turn",1,952
enter'd,1,953
by:,1,954
singing,1,955
bid,1,956
transient,1,957
